city_ID,city,cloudiness,country,date,humidity,latitude,longitude,max_temp,wind_speed
347,goroka,55.0,PG,1586574150.0,41.0,-6.08,145.39,77.05,0.78
348,guerrero negro,1.0,MX,1586574150.0,64.0,27.98,-114.06,60.44,15.86
349,manzil tamim,,,,,,,,
350,gazalkent,75.0,UZ,1586574151.0,48.0,41.56,69.77,62.6,23.04
351,lavrentiya,98.0,RU,1586574151.0,95.0,65.58,-171.0,15.85,8.75
352,ruatoria,,,,,,,,
353,warqla,,,,,,,,
354,nguru,100.0,NG,1586574153.0,14.0,12.88,10.45,80.47,7.18
355,pangai,0.0,TO,1586574153.0,56.0,-19.8,-174.35,77.67,4.63
356,ryotsu,0.0,JP,1586574153.0,50.0,38.08,138.43,53.6,6.93
357,makungu,87.0,TZ,1586574153.0,62.0,-8.73,35.28,62.76,5.82
358,richards bay,3.0,ZA,1586574153.0,83.0,-28.78,32.04,69.22,14.29
359,jaca,20.0,ES,1586574154.0,100.0,42.57,-0.55,53.01,2.24
360,vaitupu,,,,,,,,
361,paamiut,100.0,GL,1586574154.0,79.0,61.99,-49.67,36.19,2.44
362,bathsheba,40.0,BB,1586573969.0,78.0,13.22,-59.52,78.8,11.41
363,sentyabrskiy,,,,,,,,
364,graaff-reinet,1.0,ZA,1586574072.0,57.0,-32.25,24.53,61.79,6.15
365,nago,40.0,JP,1586574155.0,60.0,26.59,127.98,73.4,16.11
366,olavarria,0.0,AR,1586574155.0,76.0,-36.89,-60.32,55.99,1.99
367,atikokan,92.0,CA,1586574155.0,79.0,48.76,-91.62,31.32,4.21
368,faro,40.0,PT,1586574066.0,72.0,37.02,-7.93,62.6,3.36
369,shellbrook,20.0,CA,1586574156.0,50.0,53.22,-106.4,30.2,14.99
370,byron bay,40.0,AU,1586574156.0,48.0,-28.65,153.62,82.4,13.87
371,ottumwa,90.0,US,1586574156.0,45.0,41.02,-92.41,50.0,4.7
372,ada,1.0,US,1586574156.0,38.0,43.42,-116.13,66.2,5.82
373,beringovskiy,100.0,RU,1586574157.0,94.0,63.05,179.32,11.55,16.55
374,ponta delgada,20.0,PT,1586574157.0,76.0,37.73,-25.67,57.2,10.29
375,puerto madero,20.0,MX,1586574157.0,79.0,14.72,-92.42,84.2,4.7
376,tungkang,,,,,,,,
377,progreso,20.0,MX,1586574158.0,69.0,21.28,-89.67,82.99,12.75
378,effingham,1.0,US,1586574158.0,61.0,32.37,-81.33,61.0,2.57
379,chirongui,20.0,YT,1586574158.0,78.0,-12.93,45.15,82.4,13.87
380,kankaanpaa,0.0,FI,1586574158.0,74.0,61.8,22.42,33.8,8.05
381,vredendal,14.0,ZA,1586574159.0,87.0,-31.67,18.5,56.95,2.53
382,batemans bay,28.0,AU,1586574160.0,60.0,-35.72,150.18,64.99,10.0
383,lata,75.0,PT,1586574160.0,87.0,40.16,-8.33,57.99,4.7
384,saint anthony,1.0,US,1586574160.0,47.0,45.02,-93.22,43.0,4.5
385,kampong cham,52.0,KH,1586574160.0,63.0,11.99,105.46,87.01,6.53
386,renqiu,0.0,CN,1586574161.0,22.0,38.7,116.09,67.23,13.38
387,gaomi,74.0,CN,1586574161.0,35.0,36.38,119.75,57.2,11.18
388,gayny,100.0,RU,1586574161.0,89.0,60.31,54.32,32.47,5.61
389,carnarvon,32.0,AU,1586574161.0,69.0,-24.87,113.63,82.4,8.05
390,nantucket,40.0,US,1586574093.0,75.0,41.28,-70.1,42.8,16.11
391,ust-tarka,18.0,RU,1586574162.0,89.0,55.57,75.7,39.81,6.38
392,kuldur,46.0,RU,1586574162.0,39.0,49.22,131.63,48.29,7.7
393,grand baie,40.0,MU,1586574162.0,83.0,-20.02,57.58,78.01,6.93
394,samarai,17.0,PG,1586574163.0,68.0,-10.62,150.67,83.8,8.23
395,velluru,,,,,,,,
396,meyungs,,,,,,,,
397,grand gaube,40.0,MU,1586574163.0,83.0,-20.01,57.66,78.01,6.93
398,bonfim,77.0,BR,1586574164.0,67.0,3.08,-59.95,82.45,6.6
399,isiro,86.0,CD,1586574164.0,80.0,2.77,27.62,67.39,2.28
400,sosnogorsk,98.0,RU,1586574164.0,95.0,63.6,53.88,22.75,7.85
401,buraydah,24.0,SA,1586574164.0,42.0,26.33,43.98,64.4,9.17
402,abalak,31.0,RU,1586574164.0,87.0,58.13,68.59,39.42,6.67
403,huanuco,100.0,PE,1586574165.0,34.0,-9.93,-76.24,65.1,2.64
404,copiapo,38.0,CL,1586574165.0,82.0,-27.37,-70.33,60.8,6.93
405,north myrtle beach,1.0,US,1586574165.0,57.0,33.82,-78.68,53.6,6.53
406,morococha,74.0,PE,1586574165.0,25.0,-11.6,-76.14,37.15,2.04
407,chama,0.0,CH,1586574165.0,86.0,47.18,8.46,48.0,2.24
408,north augusta,1.0,US,1586574155.0,66.0,33.5,-81.97,54.0,4.54
409,muzhi,100.0,RU,1586574166.0,97.0,65.37,64.67,35.71,12.71
410,tabulbah,,,,,,,,
411,buchanan,92.0,LR,1586574166.0,85.0,5.88,-10.05,78.22,2.26
412,troitsko-pechorsk,97.0,RU,1586574166.0,94.0,62.71,56.2,28.08,8.12
413,praia,78.0,CV,1586573969.0,78.0,14.92,-23.51,73.4,18.34
414,samfya,81.0,ZM,1586574167.0,66.0,-11.36,29.56,60.85,5.91
415,fengcheng,0.0,CN,1586574167.0,26.0,40.45,124.07,60.44,5.84
416,carnot,100.0,CF,1586574167.0,76.0,4.94,15.87,71.24,2.64
417,isangel,64.0,VU,1586574167.0,59.0,-19.55,169.27,78.39,9.26
418,alofi,9.0,NU,1586574168.0,65.0,-19.06,-169.92,82.4,5.82
419,nizhnyaya tavda,0.0,RU,1586574168.0,79.0,57.67,66.17,39.76,8.12
420,mago,0.0,RU,1586574168.0,77.0,53.25,140.18,36.82,5.55
421,hay river,75.0,CA,1586574168.0,67.0,60.82,-115.8,23.0,12.75
422,kamiiso,75.0,JP,1586574169.0,52.0,41.82,140.65,46.4,8.05
423,ossora,65.0,RU,1586574169.0,94.0,59.24,163.07,21.29,2.98
424,broken hill,0.0,AU,1586574169.0,40.0,-31.95,141.43,73.4,21.92
425,bendigo,14.0,AU,1586574030.0,44.0,-36.77,144.28,63.0,1.99
426,tigil,32.0,RU,1586574169.0,92.0,57.8,158.67,23.79,1.63
427,dicabisagan,84.0,PH,1586574170.0,70.0,17.08,122.42,81.07,3.11
428,macae,90.0,BR,1586574170.0,100.0,-22.37,-41.79,71.6,2.24
429,codrington,85.0,AU,1586574170.0,58.0,-38.27,141.97,56.48,27.25
430,amderma,,,,,,,,
431,princeton,1.0,US,1586574170.0,83.0,25.54,-80.41,81.0,10.29
432,ilam,0.0,NP,1586574171.0,21.0,26.92,87.92,73.63,4.65
433,tsihombe,,,,,,,,
434,luwuk,8.0,ID,1586574090.0,56.0,-0.95,122.79,88.72,4.12
435,iqaluit,75.0,CA,1586574171.0,78.0,63.75,-68.51,14.0,2.24
436,ugoofaaru,16.0,MV,1586574171.0,71.0,5.67,73.0,84.15,6.87
437,cap malheureux,40.0,MU,1586574172.0,83.0,-19.98,57.61,78.01,6.93
438,esperance,27.0,AU,1586574172.0,60.0,-33.87,121.9,71.6,9.17
439,manggar,54.0,ID,1586574172.0,65.0,-2.88,108.27,86.23,5.97
440,soe,53.0,ID,1586574172.0,69.0,-9.86,124.28,73.69,2.59
441,deputatskiy,18.0,RU,1586574173.0,89.0,69.3,139.9,22.64,22.44
442,chlorakas,20.0,CY,1586574174.0,93.0,34.8,32.41,57.2,4.7
443,maki,40.0,JP,1586574174.0,50.0,37.75,138.88,53.6,6.93
444,yar-sale,100.0,RU,1586574174.0,98.0,66.83,70.83,23.04,19.06
445,barcelos,90.0,PT,1586574174.0,93.0,41.54,-8.62,55.99,2.24
446,ngunguru,0.0,NZ,1586574175.0,67.0,-35.62,174.5,66.99,8.01
447,colac,91.0,AU,1586574175.0,93.0,-38.33,143.58,57.0,8.99
448,rocha,12.0,UY,1586574064.0,89.0,-34.48,-54.33,56.73,1.59
449,umzimvubu,,,,,,,,
450,beoumi,40.0,CI,1586574176.0,100.0,7.67,-5.58,71.6,6.93
451,vengerovo,73.0,RU,1586574176.0,94.0,55.68,76.75,37.08,5.55
452,nouadhibou,0.0,MR,1586574176.0,68.0,20.93,-17.03,69.8,25.28
453,vanimo,100.0,PG,1586574177.0,68.0,-2.67,141.3,85.6,6.76
454,glenluce,98.0,GB,1586574177.0,92.0,54.88,-4.81,54.0,1.99
455,shenjiamen,100.0,CN,1586574177.0,88.0,29.96,122.3,58.51,6.93
456,kuche,,,,,,,,
457,kaeo,18.0,NZ,1586574178.0,67.0,-35.1,173.78,66.99,8.01
458,napanee,75.0,CA,1586574178.0,48.0,44.25,-76.95,39.99,10.29
459,harper,45.0,LR,1586574178.0,82.0,4.38,-7.72,79.77,3.4
460,port lincoln,70.0,AU,1586574178.0,63.0,-34.73,135.87,62.37,15.9
461,sitka,1.0,US,1586574046.0,36.0,57.05,-135.33,46.4,4.7
462,santa rosa,40.0,PH,1586574179.0,62.0,14.31,121.11,89.01,8.05
463,sept-iles,75.0,CA,1586574022.0,86.0,50.2,-66.38,34.0,10.29
464,kijang,75.0,KR,1586574179.0,47.0,35.24,129.21,55.4,4.7
465,belaya gora,37.0,RU,1586574179.0,93.0,68.53,146.42,32.09,13.4
466,pandan,57.0,PH,1586574179.0,78.0,14.05,124.17,81.3,10.42
467,surt,87.0,LY,1586574180.0,55.0,31.21,16.59,57.43,7.65
468,makakilo city,1.0,US,1586574180.0,57.0,21.35,-158.09,82.4,11.41
469,missungwi,14.0,TZ,1586574180.0,65.0,-2.85,33.08,64.27,8.1
470,neuruppin,1.0,DE,1586574180.0,80.0,52.93,12.8,43.0,1.12
471,balkhash,100.0,KZ,1586574181.0,58.0,46.84,74.98,40.08,15.17
472,toliary,,,,,,,,
473,ust-tsilma,70.0,RU,1586574181.0,96.0,65.44,52.15,16.84,4.52
474,pemba,20.0,MZ,1586574182.0,88.0,-12.97,40.52,75.2,11.41
475,santa fe,0.0,AR,1586574182.0,58.0,-31.63,-60.7,64.0,1.99
476,linhares,75.0,BR,1586574182.0,92.0,-19.39,-40.07,71.71,2.26
477,mys shmidta,,,,,,,,
478,fort nelson,20.0,CA,1586574017.0,89.0,58.81,-122.7,32.0,9.17
479,coihaique,90.0,CL,1586574183.0,87.0,-45.58,-72.07,44.6,5.82
480,maykain,,,,,,,,
481,bjornevatn,98.0,NO,1586574183.0,92.0,69.67,29.98,17.6,17.22
482,ormara,0.0,PK,1586574125.0,68.0,25.21,64.64,79.38,0.81
483,lardos,0.0,GR,1586574183.0,77.0,36.09,28.02,59.0,3.36
484,la palma,75.0,US,1586574046.0,59.0,33.85,-118.05,60.8,4.7
485,san vicente,0.0,AR,1586574184.0,77.0,-26.62,-54.13,51.21,3.69
486,mandalgovi,28.0,MN,1586574184.0,24.0,45.76,106.27,46.53,15.26
487,port-gentil,100.0,GA,1586574184.0,83.0,-0.72,8.78,81.54,12.53
488,phalodi,0.0,IN,1586574184.0,26.0,27.13,72.37,85.66,8.39
489,kenai,1.0,US,1586574185.0,40.0,60.55,-151.26,41.0,8.05
490,karatsu,100.0,JP,1586573920.0,35.0,33.44,129.97,60.01,3.36
491,coremas,90.0,BR,1586574185.0,78.0,-7.01,-37.95,76.64,5.3
492,itoman,75.0,JP,1586574185.0,60.0,26.12,127.67,73.4,13.87
493,solovetskiy,,,,,,,,
494,matara,16.0,LK,1586574186.0,73.0,5.95,80.54,82.74,9.08
495,koscierzyna,0.0,PL,1586574186.0,86.0,54.12,17.98,36.0,2.24
496,dumas,1.0,US,1586574186.0,66.0,35.87,-101.97,60.8,14.99
497,ixtapa,40.0,MX,1586574186.0,78.0,20.7,-105.2,77.0,4.7
498,hofn,100.0,IS,1586574187.0,88.0,64.25,-15.21,42.57,10.65
499,paraiso,82.0,CR,1586574015.0,94.0,9.84,-83.87,73.4,4.7
500,mangrol,0.0,IN,1586574187.0,49.0,21.12,70.12,81.91,7.99
501,yefira,,,,,,,,
502,wasilla,1.0,US,1586574187.0,27.0,61.58,-149.44,42.8,1.19
503,hualmay,3.0,PE,1586574188.0,79.0,-11.1,-77.61,72.32,7.67
504,kuytun,100.0,RU,1586574188.0,77.0,54.34,101.5,36.95,9.15
505,pajapan,3.0,MX,1586574188.0,79.0,18.25,-94.7,79.34,0.58
506,channagiri,0.0,IN,1586574188.0,37.0,14.03,75.93,83.5,9.89
507,bengkulu,100.0,ID,1586574189.0,63.0,-3.8,102.27,85.03,2.08
508,aykhal,100.0,RU,1586574189.0,54.0,66.0,111.5,30.2,11.18
509,salyan,49.0,AZ,1586574189.0,79.0,39.59,48.98,46.87,3.06
510,adre,92.0,TD,1586574189.0,14.0,13.47,22.2,75.76,17.63
511,huaicheng,95.0,CN,1586574189.0,73.0,23.91,112.19,74.28,0.49
512,araguaina,41.0,BR,1586573995.0,84.0,-7.19,-48.21,75.6,1.72
513,labutta,,,,,,,,
514,bell ville,0.0,AR,1586574190.0,53.0,-32.63,-62.69,56.01,6.85
515,fuyu,0.0,CN,1586574190.0,34.0,45.18,124.82,56.82,17.13
516,general cepeda,95.0,MX,1586574190.0,24.0,25.38,-101.45,74.84,4.54
517,amparafaravola,37.0,MG,1586574191.0,71.0,-17.58,48.22,62.65,6.87
518,las cruces,1.0,US,1586574191.0,18.0,32.31,-106.78,69.8,6.93
519,beian,40.0,NO,1586574191.0,88.0,63.66,9.57,36.0,5.82
520,grindavik,90.0,IS,1586574191.0,93.0,63.84,-22.43,41.0,9.17
521,general pico,0.0,AR,1586574192.0,61.0,-35.66,-63.76,56.66,11.14
522,gizo,75.0,SB,1586574192.0,76.0,-8.1,156.84,83.84,9.17
523,mareeba,40.0,AU,1586574192.0,62.0,-17.0,145.43,88.0,8.05
524,khandyga,56.0,RU,1586574192.0,86.0,62.67,135.6,35.96,12.15
525,vostochnyy,55.0,RU,1586574192.0,92.0,55.82,37.87,32.0,6.71
526,chimore,59.0,BO,1586574193.0,67.0,-16.98,-65.13,67.37,1.97
527,mecca,81.0,SA,1586574080.0,28.0,21.43,39.83,69.04,7.29
528,campanha,0.0,BR,1586574192.0,71.0,-21.84,-45.4,58.1,3.31
529,salalah,40.0,OM,1586574081.0,78.0,17.02,54.09,80.6,3.36
530,el alto,36.0,PE,1586574193.0,69.0,-4.27,-81.21,74.08,9.31
531,soyo,89.0,AO,1586574194.0,88.0,-6.13,12.37,78.35,6.31
532,mitsamiouli,20.0,KM,1586574194.0,74.0,-11.38,43.28,84.0,9.73
533,lyuban,16.0,BY,1586574194.0,81.0,52.8,28.0,34.5,7.14
534,cheremukhovo,100.0,RU,1586574194.0,77.0,60.35,59.99,39.7,11.14
535,ambon,20.0,ID,1586574195.0,49.0,-3.7,128.18,93.2,11.41
536,omsukchan,90.0,RU,1586574195.0,87.0,62.53,155.8,16.25,8.95
537,poum,99.0,NC,1586574117.0,66.0,-20.23,164.02,78.24,7.09
538,asau,98.0,RO,1586574195.0,69.0,46.43,26.4,37.0,4.7
539,vila franca do campo,20.0,PT,1586574195.0,76.0,37.72,-25.43,57.2,10.29
540,suntar,100.0,RU,1586574196.0,72.0,62.14,117.63,38.12,4.76
541,marawi,14.0,PH,1586574196.0,43.0,8.0,124.29,82.85,5.73
542,noumea,20.0,NC,1586574024.0,48.0,-22.28,166.46,86.0,9.17
543,tokur,0.0,RU,1586574196.0,46.0,53.13,132.9,42.73,2.21
544,durant,1.0,US,1586574196.0,62.0,33.99,-96.37,62.6,9.1
545,aljezur,88.0,PT,1586574197.0,88.0,37.32,-8.8,59.0,8.84
546,arman,56.0,RU,1586574197.0,94.0,59.7,150.17,24.19,9.53
547,limoges,0.0,FR,1586574197.0,56.0,45.75,1.33,55.4,2.24
548,san luis,0.0,AR,1586574145.0,43.0,-33.3,-66.34,61.32,16.62
549,middle island,20.0,US,1586574197.0,48.0,40.88,-72.94,45.0,19.46
550,lingao,20.0,CN,1586574198.0,76.0,19.91,109.69,79.25,1.57
551,chulman,95.0,RU,1586574198.0,66.0,56.85,124.91,36.77,5.46
552,morant bay,20.0,JM,1586574127.0,78.0,17.88,-76.41,82.4,5.82
553,saryg-sep,100.0,RU,1586574198.0,56.0,51.5,95.6,36.18,2.93
554,altamont,1.0,US,1586574198.0,47.0,42.21,-121.74,60.01,4.7
555,maniitsoq,100.0,GL,1586574199.0,82.0,65.42,-52.9,33.96,3.69
556,marcona,,,,,,,,
557,wad rawah,61.0,SD,1586574199.0,16.0,15.16,33.14,76.44,15.5
558,mae sot,20.0,TH,1586574199.0,42.0,16.72,98.57,95.0,1.12
559,avera,1.0,US,1586574200.0,53.0,33.19,-82.53,54.0,5.82
560,porto novo,40.0,BJ,1586574200.0,88.0,6.5,2.6,80.6,2.24
561,padang,69.0,ID,1586574050.0,58.0,-0.95,100.35,88.34,0.63
562,taltal,22.0,CL,1586574200.0,78.0,-25.4,-70.48,61.7,3.06
563,lakatoro,20.0,VU,1586574200.0,62.0,-16.1,167.42,84.2,3.36
564,salinopolis,99.0,BR,1586574201.0,83.0,-0.61,-47.36,80.83,9.13
565,villa guerrero,20.0,MX,1586574201.0,24.0,18.87,-99.65,87.01,5.82
566,zaton,0.0,RU,1586574201.0,65.0,53.29,83.81,41.0,6.71
567,mudyuga,,,,,,,,
568,paita,75.0,PE,1586574201.0,67.0,-5.09,-81.11,76.5,11.27
569,sangmelima,100.0,CM,1586574202.0,81.0,2.93,11.98,69.03,3.38
570,sulina,1.0,RO,1586574202.0,57.0,45.16,29.65,45.81,9.71
571,jhudo,0.0,PK,1586574202.0,33.0,24.96,69.3,85.32,5.64
572,fostoria,1.0,US,1586574202.0,59.0,41.16,-83.42,41.0,4.7
573,buala,49.0,SB,1586574202.0,75.0,-8.14,159.59,84.04,8.41
574,roros,100.0,NO,1586574203.0,100.0,62.57,11.38,26.6,1.12
575,le port,40.0,RE,1586574057.0,78.0,-20.94,55.29,77.0,11.41
576,yaring,20.0,TH,1586574203.0,74.0,6.87,101.37,84.2,5.82
577,manyana,20.0,BW,1586574203.0,56.0,-23.4,21.72,63.1,6.4
578,gimli,100.0,CA,1586574203.0,75.0,50.63,-96.99,43.0,8.99
579,massakory,100.0,TD,1586574204.0,13.0,13.0,15.73,84.04,11.72
